id,name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate
4582718,"mcr, llc",mcri.com,1977.0,defense & space,201 - 500,"mclean, virginia, united states",united states,linkedin.com/company/mcr-federal,196,621
1855717,atlas oil company,atlasoil.com,1985.0,oil & energy,201 - 500,"taylor, michigan, united states",united states,linkedin.com/company/atlas-oil-company,168,498
2967170,whittier college,whittier.edu,1887.0,higher education,501 - 1000,"whittier, california, united states",united states,linkedin.com/company/whittier-college,399,1519
657800,progressive,progressivepartnership.co.uk,1985.0,market research,201 - 500,"edinburgh, edinburgh, united kingdom",united kingdom,linkedin.com/company/progressive,118,173
1584161,cornerstone,cornerstone.org.uk,1980.0,hospital & health care,501 - 1000,"glasgow, glasgow city, united kingdom",united kingdom,linkedin.com/company/cornerstone_2,266,476
2390619,grace college & seminary,grace.edu,1937.0,higher education,501 - 1000,"winona lake, indiana, united states",united states,linkedin.com/company/grace-college,283,813
5946138,havas sports & entertainment,havas-se.com,1999.0,marketing and advertising,501 - 1000,"puteaux, île-de-france, france",france,linkedin.com/company/havas-sports-&-entertainment,267,1651
3346674,naugatuck valley community college,commnet.edu,1964.0,higher education,501 - 1000,"waterbury, connecticut, united states",united states,linkedin.com/company/naugatuck-valley-community-college,354,604
5768991,federal reserve bank of st. louis,stlouisfed.org,1914.0,banking,1001 - 5000,"st. louis, missouri, united states",united states,linkedin.com/company/federal-reserve-bank-of-st-louis,775,1492
4958393,georgia gwinnett college,ggc.edu,2006.0,higher education,1001 - 5000,"lawrenceville, georgia, united states",united states,linkedin.com/company/georgia-gwinnett-college,569,1105
5388755,mazagan beach resort,mazaganbeachresort.com,2009.0,hospitality,1001 - 5000,"el jadida, el-jadida, morocco",morocco,linkedin.com/company/mazagan-beach-resort,442,1082
3050346,johan de witt scholengroep,johandewittcollege.nl,,education management,201 - 500,"the hague, zuid-holland, netherlands",netherlands,linkedin.com/company/johan-de-witt-scholengroep,110,288
4342964,medtox laboratories,medtox.com,1984.0,medical devices,201 - 500,"new brighton, minnesota, united states",united states,linkedin.com/company/medtox-laboratories,185,632
5930514,groupama biztosító zrt.,groupama.hu,,insurance,201 - 500,"budapest, budapest, hungary",hungary,linkedin.com/company/groupama-garancia-biztosító-zrt-,101,184
3985288,cartasi,cartasi.it,,financial services,201 - 500,"milano, lombardy, italy",italy,linkedin.com/company/cartasi,160,633
4717129,avance consulting,avanceservices.com,2007.0,staffing and recruiting,501 - 1000,"somerset, new jersey, united states",united states,linkedin.com/company/avance-services,374,569
3158458,instituto del niño y adolescentes del uruguay (inau),inau.gub.uy,,utilities,501 - 1000,,,linkedin.com/company/instituto-del-ni-o-y-adolescentes-del-uruguay-inau-,175,226
1195734,state of florida,,,government administration,10001+,,,linkedin.com/company/state-of-florida,4656,7680
2543105,norges idrettsforbund,idrettsforbundet.no,,sports,201 - 500,"oslo, oslo, norway",norway,linkedin.com/company/norges-idrettsforbund,139,300
4372823,waste management nz ltd,wastemanagement.co.nz,,environmental services,501 - 1000,"auckland, auckland, new zealand",new zealand,linkedin.com/company/waste-management-nz-ltd,211,355
301288,department of human services,,,government administration,501 - 1000,,,linkedin.com/company/department-of-human-services-unknown,265,497
143872,new mountain capital,newmountaincapital.com,2000.0,investment management,201 - 500,"new york, new york, united states",united states,linkedin.com/company/new-mountain-capital,110,184
6843285,universidad de guadalajara (coordinación comercial),,,education management,201 - 500,,,linkedin.com/company/universidad-de-guadalajara-coordinaci-n-comercial-,107,123
449435,johnson county government,johnson.in.us,,government administration,201 - 500,"franklin, indiana, united states",united states,linkedin.com/company/johnson-county-government,167,293
4165871,ecosystem energy services,ecosystem-energy.com,1993.0,construction,201 - 500,"new york, new york, united states",canada,linkedin.com/company/ecosystem-energy-services,117,221
4309052,força aerea brasileira,aer.mil.br,,aviation & aerospace,1001 - 5000,,,linkedin.com/company/for-a-aerea-brasileira,1331,2488
4671317,catamaran,catamaranrx.com,1981.0,hospital & health care,1001 - 5000,"schaumburg, illinois, united states",united states,linkedin.com/company/sxc-health-solutions,950,2623
6439090,invida pharmaceutical holdings pte.,invida.com,,pharmaceuticals,501 - 1000,,,linkedin.com/company/invida-pharmaceutical-holdings-pte.,173,553
4996878,"popeyes louisiana kitchen, inc.",popeyes.com,1972.0,restaurants,1001 - 5000,"atlanta, georgia, united states",united states,linkedin.com/company/popeyes-louisiana-kitchen,2209,5362
582112,dallas isd,dallasisd.org,,primary/secondary education,10001+,"dallas, texas, united states",united states,linkedin.com/company/dallas-isd,6869,11022
1164774,linxx global solutions,linxxglobal.com,2006.0,defense & space,201 - 500,"virginia beach, virginia, united states",united states,linkedin.com/company/linxx-global-solutions,112,257
6577285,baker tilly international,bakertillyinternational.com,1987.0,accounting,501 - 1000,"london, greater london, united kingdom",united kingdom,linkedin.com/company/baker-tilly-international,272,1092
2824972,solverminds solutions & technologies pvt ltd,solverminds.com,2003.0,information technology and services,201 - 500,"chennai, tamil nadu, india",india,linkedin.com/company/solverminds-solutions-&-technologies-pvt-ltd,121,228
1447099,crown resorts,crownresorts.com.au,1994.0,gambling & casinos,1001 - 5000,"melbourne, victoria, australia",australia,linkedin.com/company/crown-resorts,2056,6021
2372818,ambu a/s,ambu.com,1937.0,medical devices,1001 - 5000,"ballerup, capital region, denmark",denmark,linkedin.com/company/ambu-as,433,928
6883050,the mergis group,mergisgroup.com,1946.0,staffing and recruiting,201 - 500,"woburn, massachusetts, united states",united states,linkedin.com/company/the-mergis-group,229,1325
7085721,destiny,destinycorp.com,1987.0,information technology and services,201 - 500,"henderson, nevada, united states",united states,linkedin.com/company/destiny,147,206
3372984,pinchin ltd.,pinchin.com,1981.0,environmental services,501 - 1000,"mississauga, ontario, canada",canada,linkedin.com/company/pinchin-ltd,424,781
6040886,sos international,sos.eu,1961.0,insurance,1001 - 5000,"frederiksberg, capital region, denmark",denmark,linkedin.com/company/sos-international,722,1847
5559338,dcns,dcnsgroup.com,,defense & space,5001 - 10000,,,linkedin.com/company/naval-group,2792,6364
3448656,concentra,concentra.com,1978.0,"health, wellness and fitness",5001 - 10000,"addison, texas, united states",united states,linkedin.com/company/concentra,2589,6943
1892347,terex corporation,terex.com,1986.0,machinery,5001 - 10000,"westport, connecticut, united states",united states,linkedin.com/company/terex,2993,7131
1528085,"pro home inspection & testing services, llc",,,public safety,201 - 500,,,linkedin.com/company/pro-home-inspection-&-testing-services-llc,139,141
1371260,hlb,,,accounting,201 - 500,,,linkedin.com/company/hlb,133,307
4768318,mc machinery,mcmachinery.com,,machinery,201 - 500,"wood dale, illinois, united states",united states,linkedin.com/company/mc-machinery,133,239
6092305,elu konsult ab,elu.se,,civil engineering,201 - 500,"stockholm, stockholms lan, sweden",sweden,linkedin.com/company/elu-konsult-ab,113,184
5123140,hawkes bay district health board,,,"health, wellness and fitness",501 - 1000,,,linkedin.com/company/hawkes-bay-district-health-board,189,370
3522582,guru online - adbeyond (group) limited,guruonline.com.hk,2007.0,marketing and advertising,201 - 500,"hong kong, central and western district, hong kong",hong kong,linkedin.com/company/guru-online,154,455
6101435,instituto federal de brasilia,ifb.edu.br,2008.0,education management,201 - 500,,,linkedin.com/company/instituto-federal-de-brasilia,142,195
6446165,star rent a car varna,,,"leisure, travel & tourism",1001 - 5000,,,linkedin.com/company/star-rent-a-car-varna,439,444
2803979,science 37,science37.com,2014.0,research,201 - 500,"los angeles, california, united states",united states,linkedin.com/company/science-37,129,157
1338500,chicago department of public health,,1835.0,government administration,201 - 500,"chicago, illinois, united states",united states,linkedin.com/company/chicago-department-of-public-health,222,603
6896707,spir communication,spir.fr,1971.0,marketing and advertising,501 - 1000,"france, aquitaine, france",france,linkedin.com/company/spir-communication,326,1235
1282833,fg empreendimentos,fgempreendimentos.com.br,2003.0,construction,201 - 500,"camboriú, santa catarina, brazil",brazil,linkedin.com/company/fg-empreendimentos,163,286
5393283,cbs television distribution,cbstvd.com,2006.0,entertainment,501 - 1000,"studio city, california, united states",united states,linkedin.com/company/cbs-television-distribution,469,2319
4761785,codec ireland,codec.ie,1985.0,information technology and services,201 - 500,"dublin, leinster, ireland",ireland,linkedin.com/company/codecireland,104,291
609941,eada business school barcelona,eada.edu,1957.0,higher education,501 - 1000,"barcelona, catalonia, spain",spain,linkedin.com/company/eada,313,680
27525,auburn enlarged city school district,cnyric.org,1869.0,education management,201 - 500,"auburn, new york, united states",united states,linkedin.com/company/auburn-enlarged-city-school-district,198,281
633101,auckland uniservices limited,uniservices.co.nz,1988.0,research,201 - 500,"auckland, auckland, new zealand",new zealand,linkedin.com/company/auckland-uniservices-limited,120,457
1038382,allsaints retail ltd,allsaints.com,1994.0,apparel & fashion,1001 - 5000,"london, greater london, united kingdom",united kingdom,linkedin.com/company/allsaints,936,4689
4163551,caloi,caloi.com.br,1898.0,consumer goods,201 - 500,"são joão das duas pontes, sao paulo, brazil",brazil,linkedin.com/company/caloi,130,357
4312074,interactive maintenance,interactive.com.au,1988.0,information technology and services,501 - 1000,"port melbourne, victoria, australia",australia,linkedin.com/company/interactive-pty-ltd,253,537
5710131,spoon university,spoonuniversity.com,2013.0,online media,501 - 1000,"new york, new york, united states",united states,linkedin.com/company/spoon-magazine,417,1946
490055,"enagic usa, kangen water - independent representative",mywaternews.com,,"health, wellness and fitness",501 - 1000,,,linkedin.com/company/enagic-usa-kangen-water---independent-representative,168,182
2282958,gerencial brasil,gerencialbrasil.com.br,1994.0,marketing and advertising,201 - 500,"sao paulo, sao paulo, brazil",brazil,linkedin.com/company/gerencial-brasil,128,768
3146637,individual activity,trollbeads-shop.lt,,internet,1001 - 5000,,,linkedin.com/company/individual-activity,920,968
6961655,northeast ohio regional sewer district,neorsd.org,1972.0,environmental services,501 - 1000,"cleveland, ohio, united states",united states,linkedin.com/company/northeast-ohio-regional-sewer-district,308,538
5573642,gordon flesch company,gflesch.com,1956.0,business supplies and equipment,501 - 1000,"madison, wisconsin, united states",united states,linkedin.com/company/gordon-flesch-company,314,694
2328589,dercomaq s.a.,dercomaq.cl,1984.0,machinery,501 - 1000,"santiago, santiago metropolitan, chile",chile,linkedin.com/company/dercomaq-s-a,214,392
493726,b2b cfo®,b2bcfo.com,1987.0,financial services,501 - 1000,"mesa, arizona, united states",united states,linkedin.com/company/b2b-cfo,270,413
6029869,wickes,wickes.co.uk,1972.0,retail,1001 - 5000,"watford, hertfordshire, united kingdom",united kingdom,linkedin.com/company/wickes,1360,3522
4376971,roga&kopyta,,,accounting,1001 - 5000,,,linkedin.com/company/roga&kopyta,1409,1429
881062,american medical student association (amsa),amsa.org,1950.0,public policy,201 - 500,"sterling, virginia, united states",united states,linkedin.com/company/american-medical-student-association-amsa-,121,517
2796091,vng international,vng-international.nl,1993.0,international affairs,201 - 500,"the hague, zuid-holland, netherlands",netherlands,linkedin.com/company/vng-international,115,371
1696339,colonial pipeline company,colpipe.com,1962.0,oil & energy,501 - 1000,"alpharetta, georgia, united states",united states,linkedin.com/company/colonial-pipeline-company,487,852
1331639,era immobilier france,erafrance.com,1971.0,real estate,501 - 1000,"versailles, ile-de-france, france",france,linkedin.com/company/era-immobilier,209,591
4163244,delhi metro rail corporation ltd,delhimetrorail.com,1995.0,railroad manufacture,1001 - 5000,"delhi, delhi, india",india,linkedin.com/company/delhi-metro-rail-corporation-ltd,1047,2847
1204447,spiire,spiire.com.au,,civil engineering,201 - 500,"melbourne, victoria, australia",australia,linkedin.com/company/spiire,138,308
4836377,vlocity,vlocity.com,2014.0,computer software,501 - 1000,"san francisco, california, united states",united states,linkedin.com/company/vlocity-inc,308,380
3647648,realestate.com,realestate.com,,real estate,201 - 500,"irvine, california, united states",united states,linkedin.com/company/realestate.com,190,462
3253972,al garhoud private hospital,gph.ae,,hospital & health care,201 - 500,"dubai, dubai, united arab emirates",united arab emirates,linkedin.com/company/al-garhoud-private-hospital,155,221
6449607,st. paul lutheran church,,,religious institutions,201 - 500,"fort worth, texas, united states",united states,linkedin.com/company/st.-paul-lutheran-church,147,218
720486,alkhorayef industries co.,alkhorayef.com,1957.0,executive office,501 - 1000,"riyadh, ar riyāḑ, saudi arabia",saudi arabia,linkedin.com/company/alkhorayef-industries-co.,253,429
4374488,swiss garment company-arafa holding,arafaholding.com,1907.0,apparel & fashion,201 - 500,,,linkedin.com/company/swiss-garment-company-arafa-holding,106,283
2381744,alteo alumina,alteo-alumina.com,1894.0,utilities,201 - 500,"gardanne, provence-alpes-cote d'azur, france",france,linkedin.com/company/alteo-alumina,113,215
2071542,america tv,,,broadcast media,1001 - 5000,,,linkedin.com/company/america-tv,370,999
2498434,proenergy services,proenergyservices.com,2002.0,oil & energy,501 - 1000,"sedalia, missouri, united states",united states,linkedin.com/company/proenergy-services,359,1002
5862965,metropolitan council of the twin cities,metrocouncil.org,,public policy,1001 - 5000,"saint paul, minnesota, united states",united states,linkedin.com/company/metropolitan-council-of-the-twin-cities,616,1196
7083042,townsville hospital and health service,,,hospital & health care,201 - 500,,,linkedin.com/company/townsvillehhs,151,320
9993,wittenstein se,wittenstein.de,1949.0,machinery,201 - 500,"harthausen, bavaria, germany",germany,linkedin.com/company/wittenstein-ag,151,307
4068137,montenegro srl,gruppomontenegro.com,1885.0,food & beverages,201 - 500,"bologna, emilia-romagna, italy",italy,linkedin.com/company/gruppo-montenegro,108,188
1928504,nypd,,,law enforcement,5001 - 10000,"new york, new york, united states",united states,linkedin.com/company/new-york-city-police-department,4598,9457
1302944,boğaziçi elektrik dağıtım a.ş.,bedas.com.tr,1995.0,oil & energy,501 - 1000,"kâğıthane, istanbul, turkey",turkey,linkedin.com/company/bedas,200,500
13042,"(n)code solutions, an it division of gnfc ltd",ncodesolutions.com,,information technology and services,201 - 500,,,linkedin.com/company/-n-code-solutions-an-it-division-of-gnfc-ltd,111,223
866831,hospital privado centro médico de córdoba,hospitalprivadosa.com.ar,1957.0,"health, wellness and fitness",1001 - 5000,"córdoba, cordoba, argentina",argentina,linkedin.com/company/hospital-privado-centro-m-dico-de-c-rdoba,410,692
2278750,bright autoplast ltd.,tcfsystems.com,,automotive,201 - 500,,,linkedin.com/company/bright-autoplast-ltd.,116,194
6993724,nic bank limited,nicgroup.com,1959.0,financial services,1001 - 5000,"nairobi, nairobi area, kenya",kenya,linkedin.com/company/nicbankkenya,380,635
138393,vetcor,vetcor.com,1997.0,veterinary,201 - 500,"hingham, massachusetts, united states",united states,linkedin.com/company/vetcor,118,220
2241095,veridian credit union,veridiancu.org,1934.0,banking,201 - 500,"waterloo, iowa, united states",united states,linkedin.com/company/veridian-credit-union,210,434
958247,delo,delo.si,1955.0,media production,501 - 1000,"ljubljana, bohinj commune, slovenia",slovenia,linkedin.com/company/delo,168,344
482933,logrand group,logrand.com,2005.0,entertainment,201 - 500,"san pedro garza garcía, nuevo león, mexico",mexico,linkedin.com/company/lograndentertainmentgroup,144,233
6077989,papillon grand canyon helicopters,papillon.com,1965.0,airlines/aviation,201 - 500,"boulder city, nevada, united states",united states,linkedin.com/company/papillon,204,402
5544192,wacker chemie,wacker.com,1914.0,chemicals,1001 - 5000,"munich, bayern, germany",germany,linkedin.com/company/wacker-chemie-ag,1556,2844
6945538,fuji electric,fujielectric.co.jp,,industrial automation,501 - 1000,,,linkedin.com/company/fuji-electric,205,334
6581500,hahn loeser & parks llp,hahnlaw.com,1920.0,law practice,201 - 500,"cleveland, ohio, united states",united states,linkedin.com/company/hahn-loeser-&-parks-llp,196,467
7088345,"indoff, inc",indoff.com,1971.0,business supplies and equipment,501 - 1000,"st. louis, missouri, united states",united states,linkedin.com/company/indoff-inc,372,509
5004283,c-bridge internet solutions,,,information technology and services,201 - 500,"boston, massachusetts, united states",united states,linkedin.com/company/c-bridge-internet-solutions,140,335
6966881,meridian business support,meridianbs.co.uk,1989.0,staffing and recruiting,501 - 1000,"manchester, manchester, united kingdom",united kingdom,linkedin.com/company/meridian-business-support,318,1174
6331003,via - on-demand transit,ridewithvia.com,2012.0,internet,201 - 500,"new york, new york, united states",united states,linkedin.com/company/via-transportation-inc-,178,277
2396176,it'sugar,itsugar.com,2005.0,retail,201 - 500,"deerfield beach, florida, united states",united states,linkedin.com/company/itsugar,114,368
7057486,mattamy homes,mattamyhomes.com,1978.0,construction,1001 - 5000,"toronto, ontario, canada",canada,linkedin.com/company/mattamy-homes,853,1764
2786861,europejski fundusz leasingowy sa,efl.com.pl,1991.0,financial services,501 - 1000,"wroclaw, dolnoslaskie, poland",poland,linkedin.com/company/efl-sa,206,505
5406715,westmead hospital,wavingsun.com,,hospital & health care,1001 - 5000,,,linkedin.com/company/westmead-hospital,689,1548
6439174,imtech,imtech.com,1860.0,electrical/electronic manufacturing,1001 - 5000,"gouda, south holland, netherlands",netherlands,linkedin.com/company/imtech-n-v,482,3344
1541720,primaria,ghelari-primarie.ro,,government administration,1001 - 5000,,,linkedin.com/company/primaria,1666,1833
1264725,evercore,evercore.com,1995.0,investment banking,1001 - 5000,"new york, new york, united states",united states,linkedin.com/company/evercore-inc,1032,2035
1816772,universidad del valle de méxico,ecollege.com,,higher education,5001 - 10000,"mexico, distrito federal, mexico",mexico,linkedin.com/company/universidad-del-valle-de-m-xico,2699,6381
1290616,aegerion pharmaceuticals,aegerion.com,2005.0,pharmaceuticals,201 - 500,"cambridge, massachusetts, united states",united states,linkedin.com/company/aegerion-pharmaceuticals,141,456
5640598,orange county register,ocregister.com,1905.0,newspapers,501 - 1000,"santa ana, california, united states",united states,linkedin.com/company/the-orange-county-register,301,1982
3221459,raiffeisen bank russia,raiffeisen.ru,1996.0,banking,1001 - 5000,"moscow, moscow city, russia",russia,linkedin.com/company/raiffeisen-bank-russia,737,1809
4023722,linden lab,lindenlab.com,1999.0,computer games,201 - 500,"san francisco, california, united states",united states,linkedin.com/company/linden-lab,167,564
5278814,sorbonne universités,sorbonne-university.com,2012.0,higher education,201 - 500,,,linkedin.com/company/sorbonne-universités,139,270
1734581,emagister.com,emagister.com,2001.0,education management,201 - 500,"sant cugat del vallès, catalonia, spain",spain,linkedin.com/company/emagister-com,103,477
2297721,teleflex medical oem,teleflexmedicaloem.com,1943.0,medical devices,501 - 1000,"gurnee, illinois, united states",united states,linkedin.com/company/teleflex-medical-oem,321,690
2426703,navnit motors pvt ltd,navnitmotors.com,,automotive,201 - 500,,,linkedin.com/company/navnit-motors-pvt-ltd,114,246
1511722,total fitness,totalfitness.co.uk,1996.0,"health, wellness and fitness",201 - 500,"manchester, manchester, united kingdom",united kingdom,linkedin.com/company/total-fitness-uk,156,526
5165066,gemeente heerenveen,heerenveen.nl,1934.0,government administration,501 - 1000,"heerenveen, friesland, netherlands",netherlands,linkedin.com/company/gemeente-heerenveen,258,637
5220131,hsbc private bank,hsbcprivatebank.com,1999.0,financial services,10001+,,switzerland,linkedin.com/company/hsbc-private-bank,5227,13784
5633411,workforce international group pty ltd,workforce.com.au,1991.0,staffing and recruiting,201 - 500,"rosebery, tasmania, australia",australia,linkedin.com/company/workforce-international-pty-ltd,109,288
2995407,tria orthopaedic center,tria.com,2005.0,medical practice,201 - 500,"bloomington, minnesota, united states",united states,linkedin.com/company/tria-orthopaedic-center,199,393
906933,seduce,seduce.com.au,1990.0,apparel & fashion,201 - 500,"sydney, new south wales, australia",australia,linkedin.com/company/seduce,166,307
3540046,nucleus financial,nucleusfinancial.com,2006.0,financial services,201 - 500,"edinburgh, edinburgh, united kingdom",united kingdom,linkedin.com/company/nucleus-financial-services,126,197
4099809,oneplus,oneplus.net,2013.0,internet,501 - 1000,"shenzhen, guangdong, china",china,linkedin.com/company/oneplus,249,419
5564306,harris williams & co.,harriswilliams.com,1991.0,investment banking,201 - 500,"richmond, virginia, united states",united states,linkedin.com/company/harris-williams-&-co-,224,616
4287075,senegence international,liplady.com,,consumer goods,1001 - 5000,"foothill ranch, california, united states",united states,linkedin.com/company/senegence-international,531,588
218637,acbel polytech inc.,,,electrical/electronic manufacturing,501 - 1000,,,linkedin.com/company/acbel-polytech-inc.,261,520
1614053,martin & servera,martinservera.se,2012.0,wholesale,1001 - 5000,"stockholm, stockholms lan, sweden",sweden,linkedin.com/company/martin-&-servera,380,782
2391786,rayna tours & travels,raynatours.com,2006.0,"leisure, travel & tourism",201 - 500,"daira, dubai, united arab emirates",united arab emirates,linkedin.com/company/rayna-tours-&-travels,125,165
85760,greenyard,greenyard.group,1965.0,food production,201 - 500,,,linkedin.com/company/greenyard,157,222
823618,ieee globalspec,engineering360.com,1996.0,marketing and advertising,201 - 500,"east greenbush, new york, united states",united states,linkedin.com/company/globalspec,101,376
5410489,sybrid private limited,sybrid.com,2007.0,outsourcing/offshoring,501 - 1000,"karachi, sindh, pakistan",pakistan,linkedin.com/company/sybrid-private-limited,256,664
6048473,inventiv health,inventivhealth.com,1999.0,pharmaceuticals,1001 - 5000,"burlington, massachusetts, united states",united states,linkedin.com/company/inventiv-health,1573,7453
2222934,university of worcester,worcester.ac.uk,1946.0,higher education,1001 - 5000,"worcester, worcestershire, united kingdom",united kingdom,linkedin.com/company/university-of-worcester,855,1835
5591425,pds,4pds.com,2000.0,telecommunications,201 - 500,"kingwood, texas, united states",united states,linkedin.com/company/pds_2,200,231
3199100,skb kontur,kontur.ru,1988.0,computer software,1001 - 5000,"sverdlovskaya oblast’, sverdlovsk, russia",russia,linkedin.com/company/skbkontur,774,1113
296822,library and archives canada,collectionscanada.gc.ca,2004.0,government administration,501 - 1000,"ottawa, ontario, canada",canada,linkedin.com/company/library-and-archives-canada,390,916
6268707,guidance software,guidancesoftware.com,1997.0,computer & network security,201 - 500,"pasadena, california, united states",united states,linkedin.com/company/guidance-software,242,1029
1098112,harvey mudd college,hmc.edu,1955.0,higher education,501 - 1000,"claremont, california, united states",united states,linkedin.com/company/harvey-mudd-college,386,1623
4542886,darkmatter llc,darkmatter.ae,2015.0,information technology and services,501 - 1000,"abu dhabi, abu dhabi, united arab emirates",united arab emirates,linkedin.com/company/dark-matter-llc,300,351
3968437,"gaia, silva, gaede & associados",gaiasilvagaede.com.br,1990.0,law practice,201 - 500,,,linkedin.com/company/gaia-silva-gaede-&-associados,140,418
3545138,suez ma,sita.ma,2004.0,renewables & environment,201 - 500,,,linkedin.com/company/sita-el-beida-groupe-suez-environnement-,102,217
6269474,epoka university,epoka.edu.al,2007.0,higher education,201 - 500,"tirana, tirane, albania",albania,linkedin.com/company/epoka-university,126,259
2587069,staywell,staywell.com,1978.0,"health, wellness and fitness",501 - 1000,"yardley, pennsylvania, united states",united states,linkedin.com/company/staywell,328,964
4819728,fiji national provident fund,,,commercial real estate,201 - 500,,,linkedin.com/company/fiji-national-provident-fund,104,173
6497665,societe generale private banking - sgpb,,1997.0,financial services,1001 - 5000,"paris, île-de-france, france",france,linkedin.com/company/societe-generale-private-banking,1381,3803
2086399,first national bank of botswana limited,fnbbotswana.co.bw,1991.0,banking,1001 - 5000,,botswana,linkedin.com/company/first-national-bank-of-botswana-limited,533,747
1100984,kraus flooring,krausflooring.com,1959.0,building materials,201 - 500,"waterloo, ontario, canada",canada,linkedin.com/company/kraus-inc,152,309
4028154,miami police department,ersecurityconsulting.com,2012.0,security and investigations,201 - 500,"miami, florida, united states",united states,linkedin.com/company/miami-police-department,141,225
1484384,en engineering,enengineering.com,2001.0,oil & energy,1001 - 5000,"warrenville, illinois, united states",united states,linkedin.com/company/en-engineering,811,1180
2561054,rapid displays,rapiddisplays.com,1938.0,marketing and advertising,201 - 500,"chicago, illinois, united states",united states,linkedin.com/company/rapid-displays,179,322
9401,jakarta international school,jisedu.or.id,,primary/secondary education,501 - 1000,,,linkedin.com/company/jakarta-international-school,171,236
13324,alps electric,alps.com,1948.0,electrical/electronic manufacturing,1001 - 5000,"tokyo, tokyo, japan",japan,linkedin.com/company/alps-electric,570,1360
